id,time,creative_id,spend,program,duration,network_code,is_dual_feed,rotation,rotation_days,rotation_start,rotation_end,feed
443909,2017-11-08 17:48:06-08:00,f3483f810d44cef79d90a66ab2da1bf0,278.8,PRIMETIME JUSTICE WITH ASHLEIGH BANF,14.0,HLN,True,Everyday Prime,"{1,2,3,4,5,6,7}",19:00:00,00:00:00,1.0
443909,2017-11-08 20:48:06-08:00,f3483f810d44cef79d90a66ab2da1bf0,61.199999999999996,PRIMETIME JUSTICE WITH ASHLEIGH BANF,14.0,HLN,True,Everyday Prime,"{1,2,3,4,5,6,7}",19:00:00,00:00:00,2.0
443910,2017-11-08 17:27:34-08:00,f3483f810d44cef79d90a66ab2da1bf0,236.98,UFC TONIGHT,14.0,FS1,True,Everyday Prime,"{1,2,3,4,5,6,7}",19:00:00,00:00:00,1.0
443910,2017-11-08 20:27:34-08:00,f3483f810d44cef79d90a66ab2da1bf0,52.019999999999996,UFC TONIGHT,14.0,FS1,True,Everyday Prime,"{1,2,3,4,5,6,7}",19:00:00,00:00:00,2.0
443911,2017-11-08 20:06:39-08:00,f3483f810d44cef79d90a66ab2da1bf0,30.599999999999998,NBA GAMETIME,14.0,NBAT,True,Everyday Prime,"{1,2,3,4,5,6,7}",19:00:00,00:00:00,2.0
443911,2017-11-08 17:06:39-08:00,f3483f810d44cef79d90a66ab2da1bf0,139.4,NBA GAMETIME,14.0,NBAT,True,Everyday Prime,"{1,2,3,4,5,6,7}",19:00:00,00:00:00,1.0
443912,2017-11-08 20:45:26-08:00,f3483f810d44cef79d90a66ab2da1bf0,30.599999999999998,NBA GAMETIME,14.0,NBAT,True,Everyday Prime,"{1,2,3,4,5,6,7}",19:00:00,00:00:00,2.0
443912,2017-11-08 17:45:26-08:00,f3483f810d44cef79d90a66ab2da1bf0,139.4,NBA GAMETIME,14.0,NBAT,True,Everyday Prime,"{1,2,3,4,5,6,7}",19:00:00,00:00:00,1.0
443955,2017-11-08 21:05:34-08:00,f3483f810d44cef79d90a66ab2da1bf0,30.599999999999998,NBA GAMETIME,14.0,NBAT,True,Everyday Prime,"{1,2,3,4,5,6,7}",19:00:00,00:00:00,2.0
443955,2017-11-08 18:05:34-08:00,f3483f810d44cef79d90a66ab2da1bf0,139.4,NBA GAMETIME,14.0,NBAT,True,Everyday Prime,"{1,2,3,4,5,6,7}",19:00:00,00:00:00,1.0
443956,2017-11-08 21:45:53-08:00,f3483f810d44cef79d90a66ab2da1bf0,30.599999999999998,NBA GAMETIME,14.0,NBAT,True,Everyday Prime,"{1,2,3,4,5,6,7}",19:00:00,00:00:00,2.0
443956,2017-11-08 18:45:53-08:00,f3483f810d44cef79d90a66ab2da1bf0,139.4,NBA GAMETIME,14.0,NBAT,True,Everyday Prime,"{1,2,3,4,5,6,7}",19:00:00,00:00:00,1.0
443957,2017-11-08 18:33:33-08:00,f3483f810d44cef79d90a66ab2da1bf0,132.42999999999998,MOVIE,14.0,VICE,True,Everyday Prime,"{1,2,3,4,5,6,7}",19:00:00,00:00:00,1.0
443957,2017-11-08 21:33:33-08:00,f3483f810d44cef79d90a66ab2da1bf0,29.07,MOVIE,14.0,VICE,True,Everyday Prime,"{1,2,3,4,5,6,7}",19:00:00,00:00:00,2.0
443978,2017-11-08 22:51:30-08:00,f3483f810d44cef79d90a66ab2da1bf0,52.019999999999996,THE ULTIMATE FIGHTER: A NEW WORLD CH,14.0,FS1,True,Everyday Prime,"{1,2,3,4,5,6,7}",19:00:00,00:00:00,2.0
443978,2017-11-08 19:51:30-08:00,f3483f810d44cef79d90a66ab2da1bf0,236.98,THE ULTIMATE FIGHTER: A NEW WORLD CH,14.0,FS1,True,Everyday Prime,"{1,2,3,4,5,6,7}",19:00:00,00:00:00,1.0
443993,2017-11-08 22:59:59-08:00,f3483f810d44cef79d90a66ab2da1bf0,221.85,AMERICAN PICKERS,14.0,HIST,True,Everyday Prime (mirrored),"{1,2,3,4,5,6,7}",20:00:00,00:00:00,2.0
443993,2017-11-08 19:59:59-08:00,f3483f810d44cef79d90a66ab2da1bf0,1010.65,AMERICAN PICKERS,14.0,HIST,True,Everyday Prime (mirrored),"{1,2,3,4,5,6,7}",20:00:00,00:00:00,1.0
444024,2017-11-09 00:47:31-08:00,f3483f810d44cef79d90a66ab2da1bf0,17.595,THE PIZZA SHOW,14.0,VICE,True,Everyday Late Prime,"{1,2,3,4,5,6,7}",00:00:00,03:00:00,2.0
444024,2017-11-08 21:47:31-08:00,f3483f810d44cef79d90a66ab2da1bf0,80.155,THE PIZZA SHOW,14.0,VICE,True,Everyday Late Prime,"{1,2,3,4,5,6,7}",00:00:00,03:00:00,1.0
444039,2017-11-08 22:17:50-08:00,f3483f810d44cef79d90a66ab2da1bf0,80.155,THE PIZZA SHOW,14.0,VICE,True,Everyday Late Prime,"{1,2,3,4,5,6,7}",00:00:00,03:00:00,1.0
444039,2017-11-09 01:17:50-08:00,f3483f810d44cef79d90a66ab2da1bf0,17.595,THE PIZZA SHOW,14.0,VICE,True,Everyday Late Prime,"{1,2,3,4,5,6,7}",00:00:00,03:00:00,2.0
444069,2017-11-09 02:53:48-08:00,f3483f810d44cef79d90a66ab2da1bf0,17.595,THE UNTITLED ACTION BRONSON SHOW,14.0,VICE,True,Everyday Late Prime,"{1,2,3,4,5,6,7}",00:00:00,03:00:00,2.0
444069,2017-11-08 23:53:48-08:00,f3483f810d44cef79d90a66ab2da1bf0,80.155,THE UNTITLED ACTION BRONSON SHOW,14.0,VICE,True,Everyday Late Prime,"{1,2,3,4,5,6,7}",00:00:00,03:00:00,1.0
444241,2017-11-09 10:57:42-08:00,6e69270e444e10a1ec9a2bdfbb739c05,11.475,NBA GAMETIME,29.0,NBAT,True,Everyday Day,"{1,2,3,4,5,6,7}",10:00:00,16:00:00,2.0
444241,2017-11-09 07:57:42-08:00,6e69270e444e10a1ec9a2bdfbb739c05,52.275,NBA GAMETIME,29.0,NBAT,True,Everyday Day,"{1,2,3,4,5,6,7}",10:00:00,16:00:00,1.0
444295,2017-11-09 09:02:19-08:00,f3483f810d44cef79d90a66ab2da1bf0,209.1,THAT '70S SHOW,14.0,COM,True,Weekday Day,"{1,2,3,4,5}",11:00:00,15:00:00,1.0
444295,2017-11-09 12:02:19-08:00,f3483f810d44cef79d90a66ab2da1bf0,45.9,THAT '70S SHOW,14.0,COM,True,Weekday Day,"{1,2,3,4,5}",11:00:00,15:00:00,2.0
444296,2017-11-09 09:21:57-08:00,f3483f810d44cef79d90a66ab2da1bf0,209.1,THAT '70S SHOW,14.0,COM,True,Weekday Day,"{1,2,3,4,5}",11:00:00,15:00:00,1.0
444296,2017-11-09 12:21:57-08:00,f3483f810d44cef79d90a66ab2da1bf0,45.9,THAT '70S SHOW,14.0,COM,True,Weekday Day,"{1,2,3,4,5}",11:00:00,15:00:00,2.0
444297,2017-11-09 11:56:44-08:00,6e69270e444e10a1ec9a2bdfbb739c05,11.475,NBA GAMETIME,29.0,NBAT,True,Everyday Day,"{1,2,3,4,5,6,7}",10:00:00,16:00:00,2.0
444297,2017-11-09 08:56:44-08:00,6e69270e444e10a1ec9a2bdfbb739c05,52.275,NBA GAMETIME,29.0,NBAT,True,Everyday Day,"{1,2,3,4,5,6,7}",10:00:00,16:00:00,1.0
444325,2017-11-09 13:35:49-08:00,6e69270e444e10a1ec9a2bdfbb739c05,11.475,NBA TV MARQUEE MATCHUP,29.0,NBAT,True,Everyday Day,"{1,2,3,4,5,6,7}",10:00:00,16:00:00,2.0
444325,2017-11-09 10:35:49-08:00,6e69270e444e10a1ec9a2bdfbb739c05,52.275,NBA TV MARQUEE MATCHUP,29.0,NBAT,True,Everyday Day,"{1,2,3,4,5,6,7}",10:00:00,16:00:00,1.0
444347,2017-11-09 11:29:18-08:00,6e69270e444e10a1ec9a2bdfbb739c05,52.275,NBA TV MARQUEE MATCHUP,29.0,NBAT,True,Everyday Day,"{1,2,3,4,5,6,7}",10:00:00,16:00:00,1.0
444347,2017-11-09 14:29:18-08:00,6e69270e444e10a1ec9a2bdfbb739c05,11.475,NBA TV MARQUEE MATCHUP,29.0,NBAT,True,Everyday Day,"{1,2,3,4,5,6,7}",10:00:00,16:00:00,2.0
444422,2017-11-09 16:05:35-08:00,6e69270e444e10a1ec9a2bdfbb739c05,30.599999999999998,NBA ACTION,29.0,NBAT,True,Everyday Early Fringe,"{1,2,3,4,5,6,7}",16:00:00,19:00:00,2.0
444422,2017-11-09 13:05:35-08:00,6e69270e444e10a1ec9a2bdfbb739c05,139.4,NBA ACTION,29.0,NBAT,True,Everyday Early Fringe,"{1,2,3,4,5,6,7}",16:00:00,19:00:00,1.0
444423,2017-11-09 16:26:40-08:00,f3483f810d44cef79d90a66ab2da1bf0,15.299999999999999,NBA ACTION,14.0,NBAT,True,Everyday Early Fringe,"{1,2,3,4,5,6,7}",16:00:00,19:00:00,2.0
444423,2017-11-09 13:26:40-08:00,f3483f810d44cef79d90a66ab2da1bf0,69.7,NBA ACTION,14.0,NBAT,True,Everyday Early Fringe,"{1,2,3,4,5,6,7}",16:00:00,19:00:00,1.0
444566,2017-11-09 17:16:48-08:00,6e69270e444e10a1ec9a2bdfbb739c05,30.599999999999998,GAME OF THE DAY,29.0,NBAT,True,Everyday Early Fringe,"{1,2,3,4,5,6,7}",16:00:00,19:00:00,2.0
444566,2017-11-09 14:16:48-08:00,6e69270e444e10a1ec9a2bdfbb739c05,139.4,GAME OF THE DAY,29.0,NBAT,True,Everyday Early Fringe,"{1,2,3,4,5,6,7}",16:00:00,19:00:00,1.0
444567,2017-11-09 14:45:47-08:00,6e69270e444e10a1ec9a2bdfbb739c05,139.4,GAME OF THE DAY,29.0,NBAT,True,Everyday Early Fringe,"{1,2,3,4,5,6,7}",16:00:00,19:00:00,1.0
444567,2017-11-09 17:45:47-08:00,6e69270e444e10a1ec9a2bdfbb739c05,30.599999999999998,GAME OF THE DAY,29.0,NBAT,True,Everyday Early Fringe,"{1,2,3,4,5,6,7}",16:00:00,19:00:00,2.0
444568,2017-11-09 14:05:05-08:00,f3483f810d44cef79d90a66ab2da1bf0,48.79,IT'S ALWAYS SUNNY IN PHILADELPHIA,14.0,VICE,True,Weekday Prime Access,"{1,2,3,4,5}",16:00:00,19:00:00,1.0
444568,2017-11-09 17:05:05-08:00,f3483f810d44cef79d90a66ab2da1bf0,10.709999999999999,IT'S ALWAYS SUNNY IN PHILADELPHIA,14.0,VICE,True,Weekday Prime Access,"{1,2,3,4,5}",16:00:00,19:00:00,2.0
445902,2017-11-09 15:04:50-08:00,f3483f810d44cef79d90a66ab2da1bf0,69.7,GAME OF THE DAY,14.0,NBAT,True,Everyday Early Fringe,"{1,2,3,4,5,6,7}",16:00:00,19:00:00,1.0
445902,2017-11-09 18:04:50-08:00,f3483f810d44cef79d90a66ab2da1bf0,15.299999999999999,GAME OF THE DAY,14.0,NBAT,True,Everyday Early Fringe,"{1,2,3,4,5,6,7}",16:00:00,19:00:00,2.0
445903,2017-11-09 19:22:10-08:00,f3483f810d44cef79d90a66ab2da1bf0,52.019999999999996,UFC UNLEASHED,14.0,FS1,True,Everyday Prime,"{1,2,3,4,5,6,7}",19:00:00,00:00:00,2.0
445903,2017-11-09 16:22:10-08:00,f3483f810d44cef79d90a66ab2da1bf0,236.98,UFC UNLEASHED,14.0,FS1,True,Everyday Prime,"{1,2,3,4,5,6,7}",19:00:00,00:00:00,1.0
445904,2017-11-09 19:43:24-08:00,f3483f810d44cef79d90a66ab2da1bf0,30.599999999999998,NBA GAMETIME,14.0,NBAT,True,Everyday Prime,"{1,2,3,4,5,6,7}",19:00:00,00:00:00,2.0
445904,2017-11-09 16:43:24-08:00,f3483f810d44cef79d90a66ab2da1bf0,139.4,NBA GAMETIME,14.0,NBAT,True,Everyday Prime,"{1,2,3,4,5,6,7}",19:00:00,00:00:00,1.0
445946,2017-11-09 17:48:24-08:00,f3483f810d44cef79d90a66ab2da1bf0,139.4,NBA ACTION,14.0,NBAT,True,Everyday Prime,"{1,2,3,4,5,6,7}",19:00:00,00:00:00,1.0
445946,2017-11-09 20:48:24-08:00,f3483f810d44cef79d90a66ab2da1bf0,30.599999999999998,NBA ACTION,14.0,NBAT,True,Everyday Prime,"{1,2,3,4,5,6,7}",19:00:00,00:00:00,2.0
445947,2017-11-09 19:57:46-08:00,f3483f810d44cef79d90a66ab2da1bf0,29.07,MOVIE,14.0,VICE,True,Everyday Prime,"{1,2,3,4,5,6,7}",19:00:00,00:00:00,2.0
445947,2017-11-09 16:57:46-08:00,f3483f810d44cef79d90a66ab2da1bf0,132.42999999999998,MOVIE,14.0,VICE,True,Everyday Prime,"{1,2,3,4,5,6,7}",19:00:00,00:00:00,1.0
445948,2017-11-09 17:46:54-08:00,f3483f810d44cef79d90a66ab2da1bf0,132.42999999999998,THAT'S DELICIOUS,14.0,VICE,True,Everyday Prime,"{1,2,3,4,5,6,7}",19:00:00,00:00:00,1.0
445948,2017-11-09 20:46:54-08:00,f3483f810d44cef79d90a66ab2da1bf0,29.07,THAT'S DELICIOUS,14.0,VICE,True,Everyday Prime,"{1,2,3,4,5,6,7}",19:00:00,00:00:00,2.0
446549,2017-11-09 21:41:09-08:00,f3483f810d44cef79d90a66ab2da1bf0,221.85,THE CURSE OF OAK ISLAND: DIGGING DEE,14.0,HIST,True,Everyday Prime (mirrored),"{1,2,3,4,5,6,7}",20:00:00,00:00:00,2.0
446549,2017-11-09 18:41:09-08:00,f3483f810d44cef79d90a66ab2da1bf0,1010.65,THE CURSE OF OAK ISLAND: DIGGING DEE,14.0,HIST,True,Everyday Prime (mirrored),"{1,2,3,4,5,6,7}",20:00:00,00:00:00,1.0
446550,2017-11-09 21:22:33-08:00,6e69270e444e10a1ec9a2bdfbb739c05,61.199999999999996,HARDWOOD CLASSICS,29.0,NBAT,True,Everyday Prime,"{1,2,3,4,5,6,7}",19:00:00,00:00:00,2.0
446550,2017-11-09 18:22:33-08:00,6e69270e444e10a1ec9a2bdfbb739c05,278.8,HARDWOOD CLASSICS,29.0,NBAT,True,Everyday Prime,"{1,2,3,4,5,6,7}",19:00:00,00:00:00,1.0
446551,2017-11-09 21:45:46-08:00,f3483f810d44cef79d90a66ab2da1bf0,30.599999999999998,HARDWOOD CLASSICS,14.0,NBAT,True,Everyday Prime,"{1,2,3,4,5,6,7}",19:00:00,00:00:00,2.0
446551,2017-11-09 18:45:46-08:00,f3483f810d44cef79d90a66ab2da1bf0,139.4,HARDWOOD CLASSICS,14.0,NBAT,True,Everyday Prime,"{1,2,3,4,5,6,7}",19:00:00,00:00:00,1.0
446552,2017-11-09 22:05:04-08:00,f3483f810d44cef79d90a66ab2da1bf0,61.199999999999996,FORENSIC FILES,14.0,HLN,True,Everyday Prime,"{1,2,3,4,5,6,7}",19:00:00,00:00:00,2.0
446552,2017-11-09 19:05:04-08:00,f3483f810d44cef79d90a66ab2da1bf0,278.8,FORENSIC FILES,14.0,HLN,True,Everyday Prime,"{1,2,3,4,5,6,7}",19:00:00,00:00:00,1.0
446553,2017-11-09 22:17:24-08:00,f3483f810d44cef79d90a66ab2da1bf0,344.25,MY 600-LB. LIFE,14.0,TLC,True,Everyday Prime,"{1,2,3,4,5,6,7}",20:00:00,23:00:00,2.0
446553,2017-11-09 19:17:24-08:00,f3483f810d44cef79d90a66ab2da1bf0,1568.25,MY 600-LB. LIFE,14.0,TLC,True,Everyday Prime,"{1,2,3,4,5,6,7}",20:00:00,23:00:00,1.0
446554,2017-11-09 22:45:01-08:00,6e69270e444e10a1ec9a2bdfbb739c05,443.7,ICE ROAD TRUCKERS,29.0,HIST,True,Everyday Prime (mirrored),"{1,2,3,4,5,6,7}",20:00:00,00:00:00,2.0
446554,2017-11-09 19:45:01-08:00,6e69270e444e10a1ec9a2bdfbb739c05,2021.3,ICE ROAD TRUCKERS,29.0,HIST,True,Everyday Prime (mirrored),"{1,2,3,4,5,6,7}",20:00:00,00:00:00,1.0
446582,2017-11-09 20:31:12-08:00,f3483f810d44cef79d90a66ab2da1bf0,139.4,HARDWOOD CLASSICS,14.0,NBAT,True,Everyday Prime,"{1,2,3,4,5,6,7}",19:00:00,00:00:00,1.0
446582,2017-11-09 23:31:12-08:00,f3483f810d44cef79d90a66ab2da1bf0,30.599999999999998,HARDWOOD CLASSICS,14.0,NBAT,True,Everyday Prime,"{1,2,3,4,5,6,7}",19:00:00,00:00:00,2.0
446672,2017-11-09 23:19:42-08:00,f3483f810d44cef79d90a66ab2da1bf0,243.95,MY 600-LB. LIFE,14.0,TLC,True,Everyday Late Fringe,"{1,2,3,4,5,6,7}",23:00:00,03:00:00,1.0
446672,2017-11-10 02:19:42-08:00,f3483f810d44cef79d90a66ab2da1bf0,53.55,MY 600-LB. LIFE,14.0,TLC,True,Everyday Late Fringe,"{1,2,3,4,5,6,7}",23:00:00,03:00:00,2.0
446673,2017-11-09 23:37:49-08:00,f3483f810d44cef79d90a66ab2da1bf0,243.95,MY 600-LB. LIFE,15.0,TLC,True,Everyday Late Fringe,"{1,2,3,4,5,6,7}",23:00:00,03:00:00,1.0
446673,2017-11-10 02:37:49-08:00,f3483f810d44cef79d90a66ab2da1bf0,53.55,MY 600-LB. LIFE,15.0,TLC,True,Everyday Late Fringe,"{1,2,3,4,5,6,7}",23:00:00,03:00:00,2.0
446675,2017-11-10 02:54:11-08:00,6e69270e444e10a1ec9a2bdfbb739c05,35.19,THE UNTITLED ACTION BRONSON SHOW,29.0,VICE,True,Everyday Late Prime,"{1,2,3,4,5,6,7}",00:00:00,03:00:00,2.0
446675,2017-11-09 23:54:11-08:00,6e69270e444e10a1ec9a2bdfbb739c05,160.31,THE UNTITLED ACTION BRONSON SHOW,29.0,VICE,True,Everyday Late Prime,"{1,2,3,4,5,6,7}",00:00:00,03:00:00,1.0
446814,2017-11-10 08:38:24-08:00,f3483f810d44cef79d90a66ab2da1bf0,209.1,FUTURAMA,14.0,COM,True,Weekday Day,"{1,2,3,4,5}",11:00:00,15:00:00,1.0
446814,2017-11-10 11:38:24-08:00,f3483f810d44cef79d90a66ab2da1bf0,45.9,FUTURAMA,14.0,COM,True,Weekday Day,"{1,2,3,4,5}",11:00:00,15:00:00,2.0
446828,2017-11-10 09:14:55-08:00,f3483f810d44cef79d90a66ab2da1bf0,209.1,FUTURAMA,14.0,COM,True,Weekday Day,"{1,2,3,4,5}",11:00:00,15:00:00,1.0
446828,2017-11-10 12:14:55-08:00,f3483f810d44cef79d90a66ab2da1bf0,45.9,FUTURAMA,14.0,COM,True,Weekday Day,"{1,2,3,4,5}",11:00:00,15:00:00,2.0
446839,2017-11-10 10:45:04-08:00,6e69270e444e10a1ec9a2bdfbb739c05,52.275,>>>> Show Information Not Available <<<<,29.0,NBAT,True,Everyday Day,"{1,2,3,4,5,6,7}",10:00:00,16:00:00,1.0
446839,2017-11-10 13:45:04-08:00,6e69270e444e10a1ec9a2bdfbb739c05,11.475,>>>> Show Information Not Available <<<<,29.0,NBAT,True,Everyday Day,"{1,2,3,4,5,6,7}",10:00:00,16:00:00,2.0
446853,2017-11-10 11:09:59-08:00,6e69270e444e10a1ec9a2bdfbb739c05,52.275,NBA ACTION,29.0,NBAT,True,Everyday Day,"{1,2,3,4,5,6,7}",10:00:00,16:00:00,1.0
446853,2017-11-10 14:09:59-08:00,6e69270e444e10a1ec9a2bdfbb739c05,11.475,NBA ACTION,29.0,NBAT,True,Everyday Day,"{1,2,3,4,5,6,7}",10:00:00,16:00:00,2.0
447640,2017-11-10 15:25:42-08:00,6e69270e444e10a1ec9a2bdfbb739c05,459.0,THE CLEVELAND SHOW,28.0,TBS,True,Everyday Early Fringe,"{1,2,3,4,5,6,7}",15:00:00,18:00:00,2.0
447640,2017-11-10 12:25:42-08:00,6e69270e444e10a1ec9a2bdfbb739c05,2091.0,THE CLEVELAND SHOW,28.0,TBS,True,Everyday Early Fringe,"{1,2,3,4,5,6,7}",15:00:00,18:00:00,1.0
447641,2017-11-10 15:42:34-08:00,6e69270e444e10a1ec9a2bdfbb739c05,11.475,NBA TV MARQUEE MATCHUP,29.0,NBAT,True,Everyday Day,"{1,2,3,4,5,6,7}",10:00:00,16:00:00,2.0
447641,2017-11-10 12:42:34-08:00,6e69270e444e10a1ec9a2bdfbb739c05,52.275,NBA TV MARQUEE MATCHUP,29.0,NBAT,True,Everyday Day,"{1,2,3,4,5,6,7}",10:00:00,16:00:00,1.0
448365,2017-11-10 13:23:38-08:00,f3483f810d44cef79d90a66ab2da1bf0,1045.5,AMERICAN DAD,14.0,TBS,True,Everyday Early Fringe,"{1,2,3,4,5,6,7}",15:00:00,18:00:00,1.0
448365,2017-11-10 16:23:38-08:00,f3483f810d44cef79d90a66ab2da1bf0,229.5,AMERICAN DAD,14.0,TBS,True,Everyday Early Fringe,"{1,2,3,4,5,6,7}",15:00:00,18:00:00,2.0
448366,2017-11-10 13:01:17-08:00,f3483f810d44cef79d90a66ab2da1bf0,69.7,NBA TV MARQUEE MATCHUP,14.0,NBAT,True,Everyday Early Fringe,"{1,2,3,4,5,6,7}",16:00:00,19:00:00,1.0
448366,2017-11-10 16:01:17-08:00,f3483f810d44cef79d90a66ab2da1bf0,15.299999999999999,NBA TV MARQUEE MATCHUP,14.0,NBAT,True,Everyday Early Fringe,"{1,2,3,4,5,6,7}",16:00:00,19:00:00,2.0
448367,2017-11-10 13:41:04-08:00,6e69270e444e10a1ec9a2bdfbb739c05,139.4,>>>> Show Information Not Available <<<<,29.0,NBAT,True,Everyday Early Fringe,"{1,2,3,4,5,6,7}",16:00:00,19:00:00,1.0
448367,2017-11-10 16:41:04-08:00,6e69270e444e10a1ec9a2bdfbb739c05,30.599999999999998,>>>> Show Information Not Available <<<<,29.0,NBAT,True,Everyday Early Fringe,"{1,2,3,4,5,6,7}",16:00:00,19:00:00,2.0
448368,2017-11-10 13:22:18-08:00,6e69270e444e10a1ec9a2bdfbb739c05,97.58,DESUS & MERO,28.0,VICE,True,Weekday Prime Access,"{1,2,3,4,5}",16:00:00,19:00:00,1.0
448368,2017-11-10 16:22:18-08:00,6e69270e444e10a1ec9a2bdfbb739c05,21.419999999999998,DESUS & MERO,28.0,VICE,True,Weekday Prime Access,"{1,2,3,4,5}",16:00:00,19:00:00,2.0
448406,2017-11-10 14:15:31-08:00,f3483f810d44cef79d90a66ab2da1bf0,1045.5,AMERICAN DAD,14.0,TBS,True,Everyday Early Fringe,"{1,2,3,4,5,6,7}",15:00:00,18:00:00,1.0
448406,2017-11-10 17:15:31-08:00,f3483f810d44cef79d90a66ab2da1bf0,229.5,AMERICAN DAD,14.0,TBS,True,Everyday Early Fringe,"{1,2,3,4,5,6,7}",15:00:00,18:00:00,2.0
448407,2017-11-10 17:22:49-08:00,6e69270e444e10a1ec9a2bdfbb739c05,30.599999999999998,GAME OF THE DAY,29.0,NBAT,True,Everyday Early Fringe,"{1,2,3,4,5,6,7}",16:00:00,19:00:00,2.0
448407,2017-11-10 14:22:49-08:00,6e69270e444e10a1ec9a2bdfbb739c05,139.4,GAME OF THE DAY,29.0,NBAT,True,Everyday Early Fringe,"{1,2,3,4,5,6,7}",16:00:00,19:00:00,1.0
448408,2017-11-10 14:52:12-08:00,f3483f810d44cef79d90a66ab2da1bf0,69.7,GAME OF THE DAY,14.0,NBAT,True,Everyday Early Fringe,"{1,2,3,4,5,6,7}",16:00:00,19:00:00,1.0
448408,2017-11-10 17:52:12-08:00,f3483f810d44cef79d90a66ab2da1bf0,15.299999999999999,GAME OF THE DAY,14.0,NBAT,True,Everyday Early Fringe,"{1,2,3,4,5,6,7}",16:00:00,19:00:00,2.0
448409,2017-11-10 14:03:14-08:00,6e69270e444e10a1ec9a2bdfbb739c05,97.58,IT'S ALWAYS SUNNY IN PHILADELPHIA,28.0,VICE,True,Weekday Prime Access,"{1,2,3,4,5}",16:00:00,19:00:00,1.0
448409,2017-11-10 17:03:14-08:00,6e69270e444e10a1ec9a2bdfbb739c05,21.419999999999998,IT'S ALWAYS SUNNY IN PHILADELPHIA,28.0,VICE,True,Weekday Prime Access,"{1,2,3,4,5}",16:00:00,19:00:00,2.0
448410,2017-11-10 14:51:17-08:00,f3483f810d44cef79d90a66ab2da1bf0,48.79,IT'S ALWAYS SUNNY IN PHILADELPHIA,15.0,VICE,True,Weekday Prime Access,"{1,2,3,4,5}",16:00:00,19:00:00,1.0
448410,2017-11-10 17:51:17-08:00,f3483f810d44cef79d90a66ab2da1bf0,10.709999999999999,IT'S ALWAYS SUNNY IN PHILADELPHIA,15.0,VICE,True,Weekday Prime Access,"{1,2,3,4,5}",16:00:00,19:00:00,2.0
448436,2017-11-10 18:39:12-08:00,f3483f810d44cef79d90a66ab2da1bf0,91.8,VIETNAM IN HD,14.0,HIST,True,Weekday Prime Access,"{1,2,3,4,5}",16:00:00,20:00:00,2.0
448436,2017-11-10 15:39:12-08:00,f3483f810d44cef79d90a66ab2da1bf0,418.2,VIETNAM IN HD,14.0,HIST,True,Weekday Prime Access,"{1,2,3,4,5}",16:00:00,20:00:00,1.0
448437,2017-11-10 18:33:21-08:00,f3483f810d44cef79d90a66ab2da1bf0,10.709999999999999,IT'S ALWAYS SUNNY IN PHILADELPHIA,14.0,VICE,True,Weekday Prime Access,"{1,2,3,4,5}",16:00:00,19:00:00,2.0
448437,2017-11-10 15:33:21-08:00,f3483f810d44cef79d90a66ab2da1bf0,48.79,IT'S ALWAYS SUNNY IN PHILADELPHIA,14.0,VICE,True,Weekday Prime Access,"{1,2,3,4,5}",16:00:00,19:00:00,1.0
448465,2017-11-10 16:44:34-08:00,f3483f810d44cef79d90a66ab2da1bf0,139.4,NBA GAMETIME,14.0,NBAT,True,Everyday Prime,"{1,2,3,4,5,6,7}",19:00:00,00:00:00,1.0
448465,2017-11-10 19:44:34-08:00,f3483f810d44cef79d90a66ab2da1bf0,30.599999999999998,NBA GAMETIME,14.0,NBAT,True,Everyday Prime,"{1,2,3,4,5,6,7}",19:00:00,00:00:00,2.0
448494,2017-11-10 17:17:35-08:00,6e69270e444e10a1ec9a2bdfbb739c05,278.8,NBA GAMETIME,29.0,NBAT,True,Everyday Prime,"{1,2,3,4,5,6,7}",19:00:00,00:00:00,1.0
448494,2017-11-10 20:17:35-08:00,6e69270e444e10a1ec9a2bdfbb739c05,61.199999999999996,NBA GAMETIME,29.0,NBAT,True,Everyday Prime,"{1,2,3,4,5,6,7}",19:00:00,00:00:00,2.0
448516,2017-11-10 17:56:35-08:00,f3483f810d44cef79d90a66ab2da1bf0,139.4,NBA GAMETIME,14.0,NBAT,True,Everyday Prime,"{1,2,3,4,5,6,7}",19:00:00,00:00:00,1.0
448516,2017-11-10 20:56:35-08:00,f3483f810d44cef79d90a66ab2da1bf0,30.599999999999998,NBA GAMETIME,14.0,NBAT,True,Everyday Prime,"{1,2,3,4,5,6,7}",19:00:00,00:00:00,2.0
448563,2017-11-10 20:10:07-08:00,6e69270e444e10a1ec9a2bdfbb739c05,278.8,NBA CRUNCHTIME,29.0,NBAT,True,Everyday Prime,"{1,2,3,4,5,6,7}",19:00:00,00:00:00,1.0
448563,2017-11-10 23:10:07-08:00,6e69270e444e10a1ec9a2bdfbb739c05,61.199999999999996,NBA CRUNCHTIME,29.0,NBAT,True,Everyday Prime,"{1,2,3,4,5,6,7}",19:00:00,00:00:00,2.0
448564,2017-11-10 20:22:08-08:00,f3483f810d44cef79d90a66ab2da1bf0,132.42999999999998,MOVIE,14.0,VICE,True,Everyday Prime,"{1,2,3,4,5,6,7}",19:00:00,00:00:00,1.0
448564,2017-11-10 23:22:08-08:00,f3483f810d44cef79d90a66ab2da1bf0,29.07,MOVIE,14.0,VICE,True,Everyday Prime,"{1,2,3,4,5,6,7}",19:00:00,00:00:00,2.0
